"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"2101","Taka_7TP_12hr_ATAC_r1 LTR5A LTR5A_U","Taka_7TP_12hr_ATAC_r1","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.24,0.514830559553826,-0.31034012061215,0
"2102","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g1","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g1","Node1/",68,1,1,"#D87DC9",1.06,0.76,0.911431330768846,0.184424571137428,0.0147058823529412
"2103","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g10","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g10","Node89/100",15,0,0,"#8494D8",2,0.26,0.440844002276808,-0.333423733725192,0
"2104","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g2","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g2","Node54/100",55,0,0,"#D5A162",2,0.6,0.791367567103066,-0.678071905112638,0
"2105","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g3","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g3","Node11/96",42,0,0,"#81E557",2,0.51,0.745288229783985,-0.594548549550354,0
"2106","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g4","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g4","Node97/99",31,0,0,"#CEDCB2",2,0.54,0.68784541368778,-0.622930350920177,0
"2107","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g5","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,0.42,0.589127072091164,-0.505890929729957,0
"2108","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g6","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g6","Node98/98",30,0,0,"#D4BCCD",2,0.54,0.673000217629455,-0.622930350920177,0
"2109","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g7","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.45,0.657128740672771,-0.53605290024021,0
"2110","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g8","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.41,0.570220584643798,-0.495695162624069,0
"2111","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_g9","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.22,0.416333199893226,-0.286881147788162,0
"2112","Taka_7TP_12hr_ATAC_r1 LTR5B LTR5B_U","Taka_7TP_12hr_ATAC_r1","LTR5B",375,"LTR5B_U","Ungrouped",42,0,0,"black",2,0.47,0.688359196813978,-0.55581615506164,0
"2113","Taka_7TP_12hr_ATAC_r2 LTR5 LTR5_g0","Taka_7TP_12hr_ATAC_r2","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.04,0.196946385566932,-0.0565835283663676,0
"2114","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g1","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,6,6,"#D5A263",0.2,3.2,1.79786629990198,0.736965594166206,0.0232558139534884
"2115","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g10","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,0,0,"#C6DDA4",2,0.15,0.358870281282637,-0.20163386116965,0
"2116","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g11","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,1,1,"#DA605C",0.1,0.05,0.21904291355759,0.929610672108602,0.1
"2117","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g12","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,0,0,"#DCA4C6",2,0.02,0.14070529413629,-0.028569152196771,0
"2118","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g2","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,3,3,"#6ADC97",0,0.51,0.674124947205223,1.40545145044965,0.05
"2119","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g3","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,2,2,"#DB6BC6",0.42,0.95,0.770346898114313,0.62148837674627,0.0377358490566038
"2120","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g4","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,0,0,"#7FDED9",2,0.31,0.544856574585172,-0.389566811762726,0
"2121","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g5","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,0,0,"#88AACF",2,0.68,0.77694038615351,-0.748461233004036,0
"2122","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g6","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,0.26,0.504925236990086,-0.333423733725192,0
"2123","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g7","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,5,5,"#7BE94E",0,0.23,0.446196043338474,2.28630418515664,0.192307692307692
"2124","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g8","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,2,2,"#D6D4CD",0.06,0.2,0.471404520791031,1.32192809488736,0.0833333333333333
"2125","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_g9","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,3,3,"#D4DF64",0,0.24,0.494821669744248,1.68965987938785,0.130434782608696
"2126","Taka_7TP_12hr_ATAC_r2 LTR5_Hs LTR5_Hs_U","Taka_7TP_12hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,3,3,"black",0,0.22,0.483672817035849,1.71311885221184,0.142857142857143
"2127","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g1","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g1","Node1/",148,0,0,"#D1CECB",2,1.6,1.16341538305772,-1.37851162325373,0
"2128","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g2","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.33,0.569511575249735,-0.411426245726465,0
"2129","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g3","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.33,0.586979943903924,-0.411426245726465,0
"2130","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g4","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.38,0.546430104025994,-0.464668267003444,0
"2131","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g5","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.23,0.489382212074519,-0.298658315564515,0
"2132","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_g6","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.22,0.504124403437697,-0.286881147788162,0
"2133","Taka_7TP_12hr_ATAC_r2 LTR5A LTR5A_U","Taka_7TP_12hr_ATAC_r2","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.18,0.41145221993924,-0.238786859587116,0
"2134","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g1","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,0.6,0.840874965182521,-0.678071905112638,0
"2135","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g10","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g10","Node89/100",15,0,0,"#8494D8",2,0.18,0.38612291966537,-0.238786859587116,0
"2136","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g2","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g2","Node54/100",55,0,0,"#D5A162",2,0.46,0.77093672525275,-0.545968369105293,0
"2137","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g3","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g3","Node11/96",42,0,0,"#81E557",2,0.43,0.768771813355628,-0.516015147003665,0
"2138","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g4","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g4","Node97/99",31,0,0,"#CEDCB2",2,0.58,0.806288416201678,-0.659924558402378,0
"2139","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g5","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,0.42,0.553774924194539,-0.505890929729957,0
"2140","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g6","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g6","Node98/98",30,0,0,"#D4BCCD",2,0.38,0.632136029344918,-0.464668267003444,0
"2141","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g7","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.49,0.674124947205223,-0.575312330687437,0
"2142","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g8","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.45,0.625630994607957,-0.53605290024021,0
"2143","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_g9","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.22,0.462317395019238,-0.286881147788162,0
"2144","Taka_7TP_12hr_ATAC_r2 LTR5B LTR5B_U","Taka_7TP_12hr_ATAC_r2","LTR5B",375,"LTR5B_U","Ungrouped",42,0,0,"black",2,0.49,0.674124947205223,-0.575312330687437,0
"2145","Taka_7TP_24hr_ATAC_r1 LTR5 LTR5_g0","Taka_7TP_24hr_ATAC_r1","LTR5",5,"LTR5_g0","-",5,1,1,"-",0.12,0.06,0.238683256575942,0.915935735211525,0.2
"2146","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g1","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,6,6,"#D5A263",0.46,4.02,2.29175068716499,0.479667557881557,0.0232558139534884
"2147","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g10","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,0,0,"#C6DDA4",2,0.17,0.403394686042433,-0.22650852980868,0
"2148","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g11","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,1,1,"#DA605C",0.16,0.08,0.272659924344291,0.888968687611256,0.1
"2149","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g12","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,0,0,"#DCA4C6",2,0.12,0.326598632371091,-0.16349873228288,0
"2150","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g2","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,4,4,"#6ADC97",0.04,0.77,0.951925215634934,1.49817873457909,0.0666666666666667
"2151","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g3","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,2,2,"#DB6BC6",0.48,1.03,0.989388138643722,0.563482773310704,0.0377358490566038
"2152","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g4","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,0,0,"#7FDED9",2,0.36,0.611671001553461,-0.443606651475615,0
"2153","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g5","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,0,0,"#88AACF",2,0.91,0.954468491365797,-0.933572638261024,0
"2154","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g6","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,0.43,0.590411600991934,-0.516015147003665,0
"2155","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g7","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,5,5,"#7BE94E",0,0.34,0.57243057891483,2.16272950003811,0.192307692307692
"2156","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g8","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,5,5,"#D6D4CD",0,0.22,0.439926531974776,2.29808135293299,0.208333333333333
"2157","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_g9","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,3,3,"#D4DF64",0,0.26,0.484507455822379,1.66657626627481,0.130434782608696
"2158","Taka_7TP_24hr_ATAC_r1 LTR5_Hs LTR5_Hs_U","Taka_7TP_24hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,5,5,"black",0,0.27,0.509604719068584,2.24013400372371,0.238095238095238
"2159","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g1","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g1","Node1/",148,0,0,"#D1CECB",2,2.12,1.45837878717043,-1.64154602908752,0
"2160","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g2","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.78,0.871316199316827,-0.831877241191673,0
"2161","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g3","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.46,0.642281287696639,-0.545968369105293,0
"2162","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g4","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.43,0.623690547459154,-0.516015147003665,0
"2163","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g5","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.26,0.504925236990086,-0.333423733725192,0
"2164","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_g6","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.26,0.504925236990086,-0.333423733725192,0
"2165","Taka_7TP_24hr_ATAC_r1 LTR5A LTR5A_U","Taka_7TP_24hr_ATAC_r1","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.18,0.45792681696639,-0.238786859587116,0
"2166","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g1","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,0.79,0.8562898593539,-0.839959587489532,0
"2167","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g10","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g10","Node89/100",15,0,0,"#8494D8",2,0.25,0.519809599951771,-0.321928094887362,0
"2168","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g2","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g2","Node54/100",55,0,0,"#D5A162",2,0.83,0.910710678203533,-0.871843648509318,0
"2169","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g3","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g3","Node11/96",42,0,0,"#81E557",2,0.67,0.841535393303109,-0.739848102699327,0
"2170","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g4","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g4","Node97/99",31,0,0,"#CEDCB2",2,0.62,0.735533888417183,-0.6959938131099,0
"2171","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g5","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g5","Node63/97",30,0,0,"#D8DF6A",2,0.39,0.617832640540439,-0.475084882948783,0
"2172","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g6","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g6","Node98/98",30,0,0,"#D4BCCD",2,0.65,0.845367650579595,-0.722466024471091,0
"2173","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g7","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.45,0.625630994607957,-0.53605290024021,0
"2174","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g8","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.46,0.716613810594907,-0.545968369105293,0
"2175","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_g9","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.25,0.457816513022367,-0.321928094887362,0
"2176","Taka_7TP_24hr_ATAC_r1 LTR5B LTR5B_U","Taka_7TP_24hr_ATAC_r1","LTR5B",375,"LTR5B_U","Ungrouped",42,0,0,"black",2,0.65,0.857233039988826,-0.722466024471091,0
"2177","Taka_7TP_48hr_ATAC_r1 LTR5 LTR5_g0","Taka_7TP_48hr_ATAC_r1","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.07,0.256432399976243,-0.0976107966264223,0
"2178","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g1","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,6,6,"#D5A263",0.28,3.57,1.82161544467619,0.615160756774259,0.0232558139534884
"2179","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g10","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g10","Node199/96",15,0,0,"#C6DDA4",2,0.19,0.419114024647906,-0.250961573533219,0
"2180","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g11","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g11","Node122/99",10,2,2,"#DA605C",0.02,0.15,0.385992097056273,1.38332863955151,0.2
"2181","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g12","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g12","Node7/99",10,0,0,"#DCA4C6",2,0.12,0.326598632371091,-0.16349873228288,0
"2182","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g2","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g2","Node14/100",60,6,6,"#6ADC97",0,0.83,0.985295935649833,1.93551127354829,0.1
"2183","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g3","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g3","Node15/96",53,2,2,"#DB6BC6",0.62,1.26,1.02118964097188,0.408639728080693,0.0377358490566038
"2184","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g4","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g4","Node163/97",39,0,0,"#7FDED9",2,0.4,0.568535243614961,-0.485426827170242,0
"2185","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g5","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g5","Node173/96",36,3,3,"#88AACF",0.14,0.84,0.928994242732592,1.12029423371771,0.0833333333333333
"2186","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g6","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g6","Node174/98",29,0,0,"#B745E2",2,0.51,0.688945908360348,-0.594548549550354,0
"2187","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g7","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g7","Node10/99",26,3,3,"#7BE94E",0,0.36,0.559942276967326,1.55639334852439,0.115384615384615
"2188","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g8","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g8","Node5/99",24,2,2,"#D6D4CD",0.1,0.27,0.583528106011228,1.24013400372371,0.0833333333333333
"2189","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_g9","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_g9","Node12/96",23,3,3,"#D4DF64",0,0.27,0.468287229478799,1.65517150300256,0.130434782608696
"2190","Taka_7TP_48hr_ATAC_r1 LTR5_Hs LTR5_Hs_U","Taka_7TP_48hr_ATAC_r1","LTR5_Hs",604,"LTR5_Hs_U","Ungrouped",21,4,4,"black",0,0.27,0.529054808029367,1.97709959788992,0.19047619047619
"2191","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g1","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g1","Node1/",148,0,0,"#D1CECB",2,1.75,1.30558241966773,-1.4594316186373,0
"2192","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g2","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g2","Node34/99",35,0,0,"#DC7E79",2,0.62,0.693111852736656,-0.6959938131099,0
"2193","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g3","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g3","Node9/100",20,0,0,"#84DCCB",2,0.49,0.627565441877087,-0.575312330687437,0
"2194","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g4","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g4","Node48/99",14,0,0,"#D5D077",2,0.27,0.468287229478799,-0.344828496997441,0
"2195","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g5","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g5","Node3/97",13,0,0,"#A79BD5",2,0.23,0.446196043338474,-0.298658315564515,0
"2196","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_g6","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_g6","Node61/100",10,0,0,"#BE5AD6",2,0.21,0.409360180740333,-0.27500704749987,0
"2197","Taka_7TP_48hr_ATAC_r1 LTR5A LTR5A_U","Taka_7TP_48hr_ATAC_r1","LTR5A",253,"LTR5A_U","Ungrouped",13,0,0,"black",2,0.2,0.49236596391733,-0.263034405833794,0
"2198","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g1","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g1","Node1/",68,0,0,"#D87DC9",2,0.74,0.848290020922067,-0.799087306074004,0
"2199","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g10","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g10","Node89/100",15,0,0,"#8494D8",2,0.25,0.5,-0.321928094887362,0
"2200","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g2","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g2","Node54/100",55,1,1,"#D5A162",1.12,0.71,0.71484970518991,0.226003674888827,0.0181818181818182
"2201","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g3","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g3","Node11/96",42,0,0,"#81E557",2,0.48,0.7974707492815,-0.565597175854225,0
"2202","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g4","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g4","Node97/99",31,0,0,"#CEDCB2",2,0.93,0.843932593411477,-0.948600847493356,0
"2203","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g5","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g5","Node63/97",30,1,1,"#D8DF6A",0.76,0.46,0.657820091459111,0.454031630894707,0.0333333333333333
"2204","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g6","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g6","Node98/98",30,0,0,"#D4BCCD",2,0.59,0.739847104051735,-0.66902676550963,0
"2205","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g7","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g7","Node111/99",21,0,0,"#DC6B6D",2,0.49,0.643459714388091,-0.575312330687437,0
"2206","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g8","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g8","Node57/100",21,0,0,"#74E0A9",2,0.32,0.510100010000019,-0.400537929583729,0
"2207","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_g9","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_g9","Node50/98",20,0,0,"#B150DC",2,0.3,0.541229427257326,-0.37851162325373,0
"2208","Taka_7TP_48hr_ATAC_r1 LTR5B LTR5B_U","Taka_7TP_48hr_ATAC_r1","LTR5B",375,"LTR5B_U","Ungrouped",42,1,1,"black",1.02,0.63,0.747453589654146,0.295128035543647,0.0238095238095238
"2209","Taka_7TP_48hr_ATAC_r2 LTR5 LTR5_g0","Taka_7TP_48hr_ATAC_r2","LTR5",5,"LTR5_g0","-",5,0,0,"-",2,0.09,0.320825954263824,-0.124328135002202,0
"2210","Taka_7TP_48hr_ATAC_r2 LTR5_Hs LTR5_Hs_g1","Taka_7TP_48hr_ATAC_r2","LTR5_Hs",604,"LTR5_Hs_g1","Node16/100",258,4,4,"#D5A263",1.18,3.91,1.95450786903021,0.0262050703473939,0.0155038759689922
